, , ,,https://indianapolis.craigslist.org/thp/d/professional-massage/6422742521.html,kokomo,, ,,,,2017-12-14 11:54:38.375000,CL1
,=  = Happy Time SPA You deserve the Best =  =  Address:  5212 Madison Ave Suite B. Indianapolis IN 46227   Tel: show contact info _ Open: 7 Days 10 am - 9 pmExcellent Working Attitude  60mins / $60. 30mins / $40Swedish. Deep Tissue Oil Relaxing MassageChinese Tuina Japanese Shiatsu...moreTranquil Environment. Shower Available. Professional Massage SkillsIt's time to pamper yourself because -_- after all -- you deserve it...Enjoy Excellent Asian Massage NowIndianapolis .Beech Grove. Speedway. Lawrence. Greenwood. Brownsburg. Zionsville. Carmel. Fishers --█ ███--Happy Time SPA / your BEST CHOICE in Town !,=  = Happy Time SPA You deserve the Best =  =  Address:  5212 Madison Ave Suite B. Indianapolis IN 46227   Tel: show contact info _ Open: 7 Days 10 am - 9 pmExcellent Working Attitude  60mins / $60. 30mins / $40Swedish. Deep Tissue Oil Relaxing MassageChinese Tuina Japanese Shiatsu...moreTranquil Environment. Shower Available. Professional Massage SkillsIt's time to pamper yourself because -_- after all -- you deserve it...Enjoy Excellent Asian Massage NowIndianapolis .Beech Grove. Speedway. Lawrence. Greenwood. Brownsburg. Zionsville. Carmel. Fishers ,--█ ███--Happy Time SPA / your BEST CHOICE in Town !,https://indianapolis.craigslist.org/thp/d/happy-time-spa-your-best/6422655438.html,kokomo,"Indianapolis,Beech,Grove,Speedway",2017-12-12 12:48:49,39.689835,-86.136525,5212 Madison Ave Suite B,2017-12-14 11:54:39.465000,CL1
,"Spa Grand Opening (228 W 161st Street . Westfield IN) 1 Spa Grand Opening in Westfield/Carmel/Fishers/Noblesville/IndianapolisCALL ME TODAY:  show contact infoBusiness HoursMon-Sat 10AM - 9:30PMSun 11AM - 9PMLocation228 W. 161st Street. Westfield, IN 46074 Clean  Private Quiet  Comfortable***  Swedish  Deep Tissue  Hot Stone Massage  Hot Oil Massage Body Massage $40/30mins || $55/60mins|| $85/90minsWe Offer Single And Couple MassageMake An Appointment or Walk-in welcome craigslist - Map data  OpenStreetMap228 W 161st Street(google map)it's ok to contact this poster with services or other commercial interestspost id: 5810898558 posted: 22 days ago updated: 14 days ago email to friend   best of [?]Spa grand opening","Spa Grand Opening (228 W 161st Street . Westfield IN) 1 Spa Grand Opening in Westfield/Carmel/Fishers/Noblesville/IndianapolisCALL ME TODAY:  show contact infoBusiness HoursMon-Sat 10AM - 9:30PMSun 11AM - 9PMLocation228 W. 161st Street. Westfield, IN 46074 Clean  Private Quiet  Comfortable***  Swedish  Deep Tissue  Hot Stone Massage  Hot Oil Massage Body Massage $40/30mins || $55/60mins|| $85/90minsWe Offer Single And Couple MassageMake An Appointment or Walk-in welcome craigslist - Map data  OpenStreetMap228 W 161st Street(google map)it's ok to contact this poster with services or other commercial interestspost id: 5810898558 posted: 22 days ago updated: 14 days ago email to friend   best of [?]",Spa grand opening,https://indianapolis.craigslist.org/thp/d/spa-grand-opening/6422585353.html,kokomo,"w,st,street",2017-12-12 12:07:08,40.048900,-86.149900,161st street,2017-12-14 11:54:40.546000,CL1
,"I'm a 36 wm licensed barber located on the Westside of indy .. I offer manscaping as a service to clients that don't know how to do it or have areas they cannot reach ...I take appts Monday thru sat 10am to 7pm.  Haircuts 20.00Manscaping 35.00Back 15.00 Call , text or email which service your seeking and let's get you scheduled!    Professional manscaping","I'm a 36 wm licensed barber located on the Westside of indy .. I offer manscaping as a service to clients that don't know how to do it or have areas they cannot reach ...I take appts Monday thru sat 10am to 7pm.  Haircuts 20.00Manscaping 35.00Back 15.00 Call , text or email which service your seeking and let's get you scheduled!    ",Professional manscaping,https://indianapolis.craigslist.org/thp/d/professional-manscaping/6422525268.html,kokomo,Speedway,2017-12-12 11:30:29,39.794000,-86.270700,2126 north Cole st,2017-12-14 11:54:41.589000,CL1
, , ,,https://indianapolis.craigslist.org/thp/d/yanti-outcall-full-body/6422565486.html,kokomo,, ,,,,2017-12-14 11:54:42.674000,CL1
," GRAND OPENING  have the top massage with our friendly licensed massage therapists. We offer Deep Tissue, and Swedish Massage. We have clean private rooms, convenience location and very friendly Asian masseuse to serve you. Tel:  show contact infoopen 7days 9.30am-10pm ==== Map ==== 445 Gradle Dr Carmel IN 46032 Chinese, reflexology, & swedish,deep tissue massage  Hot Oil free Hot Stone  $40/30minus   $60/60minus   $90/90minus     ♪♫•*¨❤ GRAND OPENING   ❤Best Service in Carmel ¸¸.•"," GRAND OPENING  have the top massage with our friendly licensed massage therapists. We offer Deep Tissue, and Swedish Massage. We have clean private rooms, convenience location and very friendly Asian masseuse to serve you. Tel:  show contact infoopen 7days 9.30am-10pm ==== Map ==== 445 Gradle Dr Carmel IN 46032 Chinese, reflexology, & swedish,deep tissue massage  Hot Oil free Hot Stone  $40/30minus   $60/60minus   $90/90minus     ",♪♫•*¨❤ GRAND OPENING   ❤Best Service in Carmel ¸¸.•,https://indianapolis.craigslist.org/thp/d/grand-opening-best-service-in/6422537158.html,kokomo,"google,map",2017-12-12 11:37:52,39.965362,-86.134390,445 Gradle Dr,2017-12-14 11:54:43.740000,CL1
,Let us release your bad energy and your stress! WILL SEND MORE PICS TO SHOW WE ARE REAL Come in and enjoy a very relaxing experience! PLEASE TEXT US! show contact infoOffering 30 / 50 / 80 min sessions! Just text us for rates and more pics!Hours: 10am-10pm:Our Sessions include: CLEAN Sheets and Studio Full Body Session Private Rooms 3 Hot Towels per session Complimentary Water Bottle Relaxing Reiki Music  Ambient Lighting Highly experienced and love what we do! We care about our clientele relaxing. Our sessions are designed to release bad pent up energy and reset you. With our reiki touch you can experience a great release of the negative energy which can help with stresses of daily life! Just text us for an appointment!TEXT US for rates and pics!   show contact infoðŸ’Ÿ Beautiful Hands ðŸ’Ÿ,Let us release your bad energy and your stress! WILL SEND MORE PICS TO SHOW WE ARE REAL Come in and enjoy a very relaxing experience! PLEASE TEXT US! show contact infoOffering 30 / 50 / 80 min sessions! Just text us for rates and more pics!Hours: 10am-10pm:Our Sessions include: CLEAN Sheets and Studio Full Body Session Private Rooms 3 Hot Towels per session Complimentary Water Bottle Relaxing Reiki Music  Ambient Lighting Highly experienced and love what we do! We care about our clientele relaxing. Our sessions are designed to release bad pent up energy and reset you. With our reiki touch you can experience a great release of the negative energy which can help with stresses of daily life! Just text us for an appointment!TEXT US for rates and pics!   show contact info,ðŸ’Ÿ Beautiful Hands ðŸ’Ÿ,https://indianapolis.craigslist.org/thp/d/beautiful-hands/6422526446.html,kokomo,"nd,st,and,I",2017-12-12 11:31:11,39.904996,-86.048183,82nd st at Shadeland ave,2017-12-14 11:54:44.826000,CL1
,"[[ __ Peony Massage Therapy   __ ]]Congratulations! You have already found the Best Masseusein  Indianapolis   !: show contact info:Open 7 Days a Week 9:00am--9:00pmLocated at : 5501 E 71st St,Suite:2.Indianapolis.IN 46220  [[ Excellent relaxing massage The best in Town !]]UPSCALE FACILITYDeep Tissue / Walking Back  /Hot Oil Swedish/Thai MassageIf You Would Like a Relaxing Massage by ProfessionalAsian Masseuses Come And Experience a Perfect Body Massage.Full Body Massage:$40/Half Hour$60/One HourTable Shower AvailableWelcome walk in ♛NICE STAFF♛NICE THERAPIST♛NICE PLACE♛VERY GOOD MASSAGE!","[[ __ Peony Massage Therapy   __ ]]Congratulations! You have already found the Best Masseusein  Indianapolis   !: show contact info:Open 7 Days a Week 9:00am--9:00pmLocated at : 5501 E 71st St,Suite:2.Indianapolis.IN 46220  [[ Excellent relaxing massage The best in Town !]]UPSCALE FACILITYDeep Tissue / Walking Back  /Hot Oil Swedish/Thai MassageIf You Would Like a Relaxing Massage by ProfessionalAsian Masseuses Come And Experience a Perfect Body Massage.Full Body Massage:$40/Half Hour$60/One HourTable Shower AvailableWelcome walk in ",♛NICE STAFF♛NICE THERAPIST♛NICE PLACE♛VERY GOOD MASSAGE!,https://indianapolis.craigslist.org/thp/d/nice-staffnice-therapistnice/6422471301.html,kokomo,"E,st,ST,Indianapolis,IN",2017-12-12 10:55:44,39.864700,-86.118100,5501 E 71st ST,2017-12-14 11:54:45.913000,CL1
, , ,,https://indianapolis.craigslist.org/thp/d/monica-spa/6422453910.html,kokomo,, ,,,,2017-12-14 11:54:47,CL1
,"Visit :""RUPPMASSAGE.COM"".  Schedule your deep tissue hot stone massage and follow up with the ***INFRARED SAUNA***!!New office, quiet, and peaceful.  Don't forget the importance of regular massage to keep you active and in the frame of mind to push harderSports Massage...Recover and get back to your game","Visit :""RUPPMASSAGE.COM"".  Schedule your deep tissue hot stone massage and follow up with the ***INFRARED SAUNA***!!New office, quiet, and peaceful.  Don't forget the importance of regular massage to keep you active and in the frame of mind to push harder",Sports Massage...Recover and get back to your game,https://indianapolis.craigslist.org/thp/d/sports-massagerecover-and-get/6422449039.html,kokomo,Castleton,2017-12-12 10:40:40,39.897700,-86.009400,8202 Clearvista Pkwy Ste 9A,2017-12-14 11:54:48.194000,CL1
,"My name is Temi and I offer Deep Tissue, Reiki and Pregnancy Bodyworks. I am available for sessions by appointments, sometimes short notice. I can be reached by text at  show contact info. My rates are $70 for one hour and $99 for hour and half.I provide in call only.Deep Tissue -- medium to hard pressure, working out knots and kinks built up through stress, working out, and or life in general.In all my sessions I incorporate a little bit of stretching as well.Please respect me. I do not offer any improper services. I am a proud Brazilian woman and would not compromise my integrity for money.    Deep Tissue, Reiki &a Pregnancy Bodyworks","My name is Temi and I offer Deep Tissue, Reiki and Pregnancy Bodyworks. I am available for sessions by appointments, sometimes short notice. I can be reached by text at  show contact info. My rates are $70 for one hour and $99 for hour and half.I provide in call only.Deep Tissue -- medium to hard pressure, working out knots and kinks built up through stress, working out, and or life in general.In all my sessions I incorporate a little bit of stretching as well.Please respect me. I do not offer any improper services. I am a proud Brazilian woman and would not compromise my integrity for money.    ","Deep Tissue, Reiki &a Pregnancy Bodyworks",https://indianapolis.craigslist.org/thp/d/deep-tissue-reiki-pregnancy/6422433711.html,kokomo,"google,map",2017-12-12 10:30:02,39.864700,-86.118100,,2017-12-14 11:54:49.217000,CL1
, , ,,https://indianapolis.craigslist.org/thp/d/sunrise-spaawesome-massage/6422349849.html,kokomo,, ,,,,2017-12-14 11:54:50.294000,CL1
, , ,,https://indianapolis.craigslist.org/thp/d/luxurious-asian-massage/6422348087.html,kokomo,, ,,,,2017-12-14 11:54:51.846000,CL1
, , ,,https://indianapolis.craigslist.org/thp/d/new-asian-masseuses-perfect/6422312390.html,kokomo,, ,,,,2017-12-14 11:54:52.938000,CL1
,"Trained and schooled in deep tissue, Swedish, sports and Thai techniques. 6 years experience, friendly and knowledgeable.  Private office located in the broad ripple area or I can travel to you. I use a heated table always atop clean linens. I do increments or 60, 90, or 110 minutes. Call or txt for rates. Text preferred. General business hours 9am-9pm.    CMT offering massage","Trained and schooled in deep tissue, Swedish, sports and Thai techniques. 6 years experience, friendly and knowledgeable.  Private office located in the broad ripple area or I can travel to you. I use a heated table always atop clean linens. I do increments or 60, 90, or 110 minutes. Call or txt for rates. Text preferred. General business hours 9am-9pm.    ",CMT offering massage,https://indianapolis.craigslist.org/thp/d/cmt-offering-massage/6422265796.html,kokomo,"Northeast,indy",2017-12-12 07:44:24,,,,2017-12-14 11:54:53.976000,CL1
, , ,,https://indianapolis.craigslist.org/thp/d/yanti-outcall-full-body/6421843875.html,kokomo,, ,,,,2017-12-14 11:54:55.059000,CL1
,"Models Massage - YOU CAN NOW ADD HOT STONES AND AROMATHERAPY TO ANY REGULAR PRICED MASSAGE FOR FREE!! END OF SUMMER SPECIAL!!! EVERYDAY FROM 11AM - 8PM!! $20 OFF ANY MASSAGE!! - Models-Massage.com So it's just $50 for 60 minutes or ONLY $80 for 90 minutes if you come to us before 8pm!!!!! MODELS MASSAGE - Models-Massage.com -  show contact info - OUTCALLS start at just $100 for 60mins or $140 for 90mins!!Downtown LocationDown on the strip in between Taps and Tiki Bobs!235 S Meridian, 2nd floor Indianapolis, In 46225ORNorth Location - We are just left of the Health Food Store in the Shadeland Station Plaza! Shadeland Station Plaza7409 Shadeland Avenue Indianapolis, In 46250Hours: 10 am - 1amAvailable anytime by appointment..Please Text to Schedule as we are busy in massages & can't answer the phone!! Thank you!! Hope to see you soon!!  show contact infoModels Massage now does outcalls!! That's right we come to you!! Text for rates!! Rates vary depending on where you are located! Therapeutic Massage - Hot Oil Swedish & Deep Tissue both are very relaxing and soothing! Deep Tissue is more therapeutic while the Hot Oil Swedish is more for pampering!We now offer Hot Stone Therapy!! My massages include:* A non-rushed experience* 3 Hot towels per massage * Candle lite lighting* Relaxing and uplifting Zen music* A variety of oil to choose from* Bottle water/Amenities Available anytime by appointment..Models - Models MassageNow Offers Tuition Reimbursement!!We will pay your schooling as long as you work for Models Massage!!We are looking for licensed massage therapists to join our team or go get your license we will pay!    ðŸŽˆHOT STONE & AROMATHERAPY NOW FREE!! ðŸŽˆ MODELS MASSAGE","Models Massage - YOU CAN NOW ADD HOT STONES AND AROMATHERAPY TO ANY REGULAR PRICED MASSAGE FOR FREE!! END OF SUMMER SPECIAL!!! EVERYDAY FROM 11AM - 8PM!! $20 OFF ANY MASSAGE!! - Models-Massage.com So it's just $50 for 60 minutes or ONLY $80 for 90 minutes if you come to us before 8pm!!!!! MODELS MASSAGE - Models-Massage.com -  show contact info - OUTCALLS start at just $100 for 60mins or $140 for 90mins!!Downtown LocationDown on the strip in between Taps and Tiki Bobs!235 S Meridian, 2nd floor Indianapolis, In 46225ORNorth Location - We are just left of the Health Food Store in the Shadeland Station Plaza! Shadeland Station Plaza7409 Shadeland Avenue Indianapolis, In 46250Hours: 10 am - 1amAvailable anytime by appointment..Please Text to Schedule as we are busy in massages & can't answer the phone!! Thank you!! Hope to see you soon!!  show contact infoModels Massage now does outcalls!! That's right we come to you!! Text for rates!! Rates vary depending on where you are located! Therapeutic Massage - Hot Oil Swedish & Deep Tissue both are very relaxing and soothing! Deep Tissue is more therapeutic while the Hot Oil Swedish is more for pampering!We now offer Hot Stone Therapy!! My massages include:* A non-rushed experience* 3 Hot towels per massage * Candle lite lighting* Relaxing and uplifting Zen music* A variety of oil to choose from* Bottle water/Amenities Available anytime by appointment..Models - Models MassageNow Offers Tuition Reimbursement!!We will pay your schooling as long as you work for Models Massage!!We are looking for licensed massage therapists to join our team or go get your license we will pay!    ",ðŸŽˆHOT STONE & AROMATHERAPY NOW FREE!! ðŸŽˆ MODELS MASSAGE,https://indianapolis.craigslist.org/thp/d/hot-stone-aromatherapy-now/6421562526.html,kokomo,Indianapolis,2017-12-11 15:37:05,,,,2017-12-14 11:54:56.164000,CL1
,Let me take you to a new level of relaxationwith my heavenly touch.22 yr.old  African American male standing 5'7. I specialize in Sweetest massage but also offering deep tissue  And sports massage for more information contact me via textshow contact infoHeavenly Hands,Let me take you to a new level of relaxationwith my heavenly touch.22 yr.old  African American male standing 5'7. I specialize in Sweetest massage but also offering deep tissue  And sports massage for more information contact me via textshow contact info,Heavenly Hands,https://indianapolis.craigslist.org/thp/d/heavenly-hands/6421365415.html,kokomo,"google,map",2017-12-11 13:37:02,39.773263,-86.283066,,2017-12-14 11:54:57.207000,CL1
,"20years and still THE BEST!  Enjoy Asian therapeutic body work.Treat yourself to an exceptional Swedish, Shiatsu, deep or soft tissue massage,table shower,and /or dry sauna by our professional, experienced and Beautiful staff today . One (1) hour =$60.00 1/2 hour =$40.00. Open 9am.-11pm.  daily at 2442 Georgetown Road Danville ,Il.61832. We are just 1.5 mi. (3min.) south of exit I-74 Exit 215A .We are on the west/ right side as you drive south on Georgetown Road.***** show contact info*****Come RELAX*****www.joejinspa.com    JOE JIN SPA 217-431-1323 I-74 Exit 215 A","20years and still THE BEST!  Enjoy Asian therapeutic body work.Treat yourself to an exceptional Swedish, Shiatsu, deep or soft tissue massage,table shower,and /or dry sauna by our professional, experienced and Beautiful staff today . One (1) hour =$60.00 1/2 hour =$40.00. Open 9am.-11pm.  daily at 2442 Georgetown Road Danville ,Il.61832. We are just 1.5 mi. (3min.) south of exit I-74 Exit 215A .We are on the west/ right side as you drive south on Georgetown Road.***** show contact info*****Come RELAX*****www.joejinspa.com    ",JOE JIN SPA 217-431-1323 I-74 Exit 215 A,https://indianapolis.craigslist.org/thp/d/joe-jin-spaexit-215/6421469605.html,kokomo,danville,2017-12-11 14:39:16,40.076577,-87.635472,2442 Georgetown Road,2017-12-14 11:54:58.229000,CL1
,"Grand Opening--------Tulip Spa--------ADD: 5550 W 86th St #106 Indianapolis,IN 46268~~ For The Most Relaxing Day Of Your Life~~Beautiful & Sweet Asian Staff Are Ready To Give You BEST ServiceCALL NOW:  show contact infoHighly Skilled, Professional & Friendly Massage Therapists Strive to Give You the Very Best Service!Enjoy a relaxing Asian Massage today.Asian Full Body Massage relaxes your body, stimulates circulation andcalms the mind. Loosen tight muscles. relieve stress and ease tension.Help your body and mind relax while improving your overall health!Our professional therapists are beautiful and highly skilled.We Offer------SwedishDeep Tissue Hot Stone Back-Stepping Massage------------Couple Massage Foot Reflexology  Chair Massage ------Free ShowerWe Accept Visa & Master CardsMore Information Visit Our Website www.tulipspamassage.netOur PriceBody Massage ğŸŒ¹ğŸŒ¹Tulip SpağŸ’— Sweet Asian Staff ğŸ’— Great Massage &","Grand Opening--------Tulip Spa--------ADD: 5550 W 86th St #106 Indianapolis,IN 46268~~ For The Most Relaxing Day Of Your Life~~Beautiful & Sweet Asian Staff Are Ready To Give You BEST ServiceCALL NOW:  show contact infoHighly Skilled, Professional & Friendly Massage Therapists Strive to Give You the Very Best Service!Enjoy a relaxing Asian Massage today.Asian Full Body Massage relaxes your body, stimulates circulation andcalms the mind. Loosen tight muscles. relieve stress and ease tension.Help your body and mind relax while improving your overall health!Our professional therapists are beautiful and highly skilled.We Offer------SwedishDeep Tissue Hot Stone Back-Stepping Massage------------Couple Massage Foot Reflexology  Chair Massage ------Free ShowerWe Accept Visa & Master CardsMore Information Visit Our Website www.tulipspamassage.netOur PriceBody Massage ",ğŸŒ¹ğŸŒ¹Tulip SpağŸ’— Sweet Asian Staff ğŸ’— Great Massage &,https://indianapolis.craigslist.org/thp/d/tulip-spa-sweet-asian-staff/6421465458.html,kokomo,"W,th,St",2017-12-11 14:36:46,39.911234,-86.259112,5550 W 86th St at Zionsville rd,2017-12-14 11:54:59.317000,CL1
,"Specials for Today Only!!!Just $50 for 60 Minutes of Swedish massage!!!Just $75 for 90 Minutes of Swedish Massage!!!Just $90 for 60 Minutes of 4 Hands Massage with 2 Females!!!Just $100 for 60 Minutes of Couples Massage with 1 Male and 1 Female Therapist!!!Sunny's Place for Therapeutic Massage:Close your eyes and let my touch transport you to the island of Serenity, where stress and worry are not allowed. Pamper yourself. You know you need it. My touch will leave you completely relaxed and refreshed.Male and female therapists are available.60 minutes $6090 minutes $90120 minutes $12060 minutes of 4 hands massage with 2 female therapists $12060 minutes couples massage $150Every massage includes hot towels, clean linens and soft music in a very calm environment. Hot stones and a hot shower are also available at no additional cost. Reservations for your escape are accepted through email only.Walkins are welcome but I may not answer the doorbell when I am in session.Sunny's Place is located in the North Point Professional Building on the right side in Suite 1.4954 East 56th Street, Suite 1Indianapolis, IN 4622    Just $75 for 90 Minutes of Relaxation!!! Today Only!!!","Specials for Today Only!!!Just $50 for 60 Minutes of Swedish massage!!!Just $75 for 90 Minutes of Swedish Massage!!!Just $90 for 60 Minutes of 4 Hands Massage with 2 Females!!!Just $100 for 60 Minutes of Couples Massage with 1 Male and 1 Female Therapist!!!Sunny's Place for Therapeutic Massage:Close your eyes and let my touch transport you to the island of Serenity, where stress and worry are not allowed. Pamper yourself. You know you need it. My touch will leave you completely relaxed and refreshed.Male and female therapists are available.60 minutes $6090 minutes $90120 minutes $12060 minutes of 4 hands massage with 2 female therapists $12060 minutes couples massage $150Every massage includes hot towels, clean linens and soft music in a very calm environment. Hot stones and a hot shower are also available at no additional cost. Reservations for your escape are accepted through email only.Walkins are welcome but I may not answer the doorbell when I am in session.Sunny's Place is located in the North Point Professional Building on the right side in Suite 1.4954 East 56th Street, Suite 1Indianapolis, IN 4622    ",Just $75 for 90 Minutes of Relaxation!!! Today Only!!!,https://indianapolis.craigslist.org/thp/d/just-75-for-90-minutes-of/6421391217.html,kokomo,"East,th,Street,Suite",2017-12-11 13:52:11,39.855704,-86.087912,"4954 East 56th Street, Suite 1 at Emerson Way",2017-12-14 11:55:00.340000,CL1
,"Dandy Spa---- New Chinese Massage,  show contact infoDandy Spa---- New Chinese Massage,  show contact infoDandy Spa NEW ! 8250 Bash St ,suite B,(82 street) indianapolis, IN, 46250 walk in or appointment , Chinese professional therapeutic massage , seven days a week, Mon-Sat ,10am-9pm, Sunday11am-6pm, Life is good, good wine,good time, good massage, want a relaxation or deep tissuea massage ? I AM ALREADY THERE! 1/2 hour $4045 min $501 hour $60    Dandy Spa---- New Chinese Massage, 317-494-5270","Dandy Spa---- New Chinese Massage,  show contact infoDandy Spa---- New Chinese Massage,  show contact infoDandy Spa NEW ! 8250 Bash St ,suite B,(82 street) indianapolis, IN, 46250 walk in or appointment , Chinese professional therapeutic massage , seven days a week, Mon-Sat ,10am-9pm, Sunday11am-6pm, Life is good, good wine,good time, good massage, want a relaxation or deep tissuea massage ? I AM ALREADY THERE! 1/2 hour $4045 min $501 hour $60    ","Dandy Spa---- New Chinese Massage, 317-494-5270",https://indianapolis.craigslist.org/thp/d/dandy-spa-new-chinese-massage/6421369501.html,kokomo,"bash,st,suite,b",2017-12-11 13:39:26,39.906551,-86.050040,8250 bash st suite b,2017-12-14 11:55:01.421000,CL1
,"The holiday's can be stressful! So come enjoy a stress reducing massage conveniently located right downtown. My studio is located right off of Monument Circle. I offer light touch, hot oil Swedish relaxation, and deep tissue massage. I use all organic oils and all natural lotions.Open Monday - Friday 8 to 5 and some Saturdays depending on time.60 min-60$90 min-90$Please contact me by text message,I cannot always answer the phone. Text to make an appointment in advance.Also I recommend leaving a little earlier due to parking downtownURBAN ZEN WITH AUTUMN :)","The holiday's can be stressful! So come enjoy a stress reducing massage conveniently located right downtown. My studio is located right off of Monument Circle. I offer light touch, hot oil Swedish relaxation, and deep tissue massage. I use all organic oils and all natural lotions.Open Monday - Friday 8 to 5 and some Saturdays depending on time.60 min-60$90 min-90$Please contact me by text message,I cannot always answer the phone. Text to make an appointment in advance.Also I recommend leaving a little earlier due to parking downtown",URBAN ZEN WITH AUTUMN :),https://indianapolis.craigslist.org/thp/d/urban-zen-with-autumn/6421108145.html,kokomo,"downtown,indianapolis",2017-12-11 11:06:33,39.785100,-86.159500,,2017-12-14 11:55:02.534000,CL1
,=  = Happy Time SPA You deserve the Best =  =  Address:  5212 Madison Ave Suite B. Indianapolis IN 46227   Tel: show contact info _ Open: 7 Days 10 am - 9 pmExcellent Working Attitude  60mins / $60. 30mins / $40Swedish. Deep Tissue Oil Relaxing MassageChinese Tuina Japanese Shiatsu...moreTranquil Environment. Shower Available. Professional Massage SkillsIt's time to pamper yourself because -_- after all -- you deserve it...Enjoy Excellent Asian Massage NowIndianapolis .Beech Grove. Speedway. Lawrence. Greenwood. Brownsburg. Zionsville. Carmel. Fishers --█ ███--Happy Time SPA / your BEST CHOICE in Town !,=  = Happy Time SPA You deserve the Best =  =  Address:  5212 Madison Ave Suite B. Indianapolis IN 46227   Tel: show contact info _ Open: 7 Days 10 am - 9 pmExcellent Working Attitude  60mins / $60. 30mins / $40Swedish. Deep Tissue Oil Relaxing MassageChinese Tuina Japanese Shiatsu...moreTranquil Environment. Shower Available. Professional Massage SkillsIt's time to pamper yourself because -_- after all -- you deserve it...Enjoy Excellent Asian Massage NowIndianapolis .Beech Grove. Speedway. Lawrence. Greenwood. Brownsburg. Zionsville. Carmel. Fishers ,--█ ███--Happy Time SPA / your BEST CHOICE in Town !,https://indianapolis.craigslist.org/thp/d/happy-time-spa-your-best/6421315061.html,kokomo,"Indianapolis,Beech,Grove,Speedway",2017-12-11 13:07:49,39.689835,-86.136525,5212 Madison Ave Suite B,2017-12-14 11:55:03.632000,CL1
, , ,,https://indianapolis.craigslist.org/thp/d/sunrise-spaawesome-massage/6421294332.html,kokomo,, ,,,,2017-12-14 11:55:04.726000,CL1
,"Come in and melt away your stress in my studio.. I, Melissa provide Professional light-touch massage and Hot oil Swedish, Now accepting New clients! cash only! Please text me to set up a appointment! If you call and I don't answer I will be in a session! Please send me a text if you would like too or leave a voicemail and I will call back :)! Text for prices and availability! Thank you Hours: 10am-11pm (can do earlier if scheduled in advance) Text or call now for pricing  show contact infoI'm offering deals on Outcalls if you are less then 15 mins away :) My massages include;Safe and relaxing environment All Natural oil Complementary bottle water Mints    ~Massages By Melissa~","Come in and melt away your stress in my studio.. I, Melissa provide Professional light-touch massage and Hot oil Swedish, Now accepting New clients! cash only! Please text me to set up a appointment! If you call and I don't answer I will be in a session! Please send me a text if you would like too or leave a voicemail and I will call back :)! Text for prices and availability! Thank you Hours: 10am-11pm (can do earlier if scheduled in advance) Text or call now for pricing  show contact infoI'm offering deals on Outcalls if you are less then 15 mins away :) My massages include;Safe and relaxing environment All Natural oil Complementary bottle water Mints    ",~Massages By Melissa~,https://indianapolis.craigslist.org/thp/d/massages-by-melissa/6421269817.html,kokomo,Castleton,2017-12-11 12:41:27,39.826800,-86.138600,,2017-12-14 11:55:05.951000,CL1
,"Looking for a RIGHT place? Asian Therapist ~Best in Carmel .Nice ,Friendly ~Soothing music, Attentive service~Hot stone Deep Tissue,Acupressure Reflexology~Skills trained and qualified Asian masseuse  ~~Free table shower~~  $40/30min.  ,$60/60min,    90$/90min~~7days open daily~~    hour:Mon---Sat:9:30am-10:00pm.Sun:11:00am-10:00pm~~  Nice,Easy to find location~~Private rooms available ~~ please call: show contact infoðŸ’–Asian Therapist --call(317-810-1604)ðŸ’–","Looking for a RIGHT place? Asian Therapist ~Best in Carmel .Nice ,Friendly ~Soothing music, Attentive service~Hot stone Deep Tissue,Acupressure Reflexology~Skills trained and qualified Asian masseuse  ~~Free table shower~~  $40/30min.  ,$60/60min,    90$/90min~~7days open daily~~    hour:Mon---Sat:9:30am-10:00pm.Sun:11:00am-10:00pm~~  Nice,Easy to find location~~Private rooms available ~~ please call: show contact info",ðŸ’–Asian Therapist --call(317-810-1604)ðŸ’–,https://indianapolis.craigslist.org/thp/d/asian-therapist-call/6421258650.html,kokomo,"e,Carmel,dr",2017-12-11 12:35:03,39.961525,-86.123941,277 e Carmel Dr,2017-12-14 11:55:07.046000,CL1
, , ,,https://indianapolis.craigslist.org/thp/d/asian-massage-grand-opening/6421229769.html,kokomo,, ,,,,2017-12-14 11:55:08.147000,CL1
," GRAND OPENING  have the top massage with our friendly licensed massage therapists. We offer Deep Tissue, and Swedish Massage. We have clean private rooms, convenience location and very friendly Asian masseuse to serve you. Tel:  show contact infoopen 7days 9.30am-10pm ==== Map ==== 445 Gradle Dr Carmel IN 46032 Chinese, reflexology, & swedish,deep tissue massage  Hot Oil free Hot Stone  $40/30minus   $60/60minus   $90/90minus     ♪♫•*¨❤ GRAND OPENING   ❤Best Service in Carmel ¸¸.•"," GRAND OPENING  have the top massage with our friendly licensed massage therapists. We offer Deep Tissue, and Swedish Massage. We have clean private rooms, convenience location and very friendly Asian masseuse to serve you. Tel:  show contact infoopen 7days 9.30am-10pm ==== Map ==== 445 Gradle Dr Carmel IN 46032 Chinese, reflexology, & swedish,deep tissue massage  Hot Oil free Hot Stone  $40/30minus   $60/60minus   $90/90minus     ",♪♫•*¨❤ GRAND OPENING   ❤Best Service in Carmel ¸¸.•,https://indianapolis.craigslist.org/thp/d/grand-opening-best-service-in/6421212182.html,kokomo,"google,map",2017-12-11 12:08:56,39.965362,-86.134390,445 Gradle Dr,2017-12-14 11:55:09.256000,CL1
