PEACEFUL VIBRATIONS Therapeutic Massage,https://gadsden.craigslist.org/thp/d/peaceful-vibrations/6423136453.html,Gadsden,2017-12-12 17:17:57,34.015459,-86.064878,Concord Ave at Chester St,2017-12-12 22:49:14.611000,CL1,WELCOME!My name is Nicole and I am a state licensed massage therapist I have my business in Gadsden which is one hour north of Birmingham Alabama.I would love for you to have a totally relaxing professional massage experience with me!I specialize in Swedish for total relaxation and also do very light touch fingertip and also extremely soothing hot stone massage that you will really love!My environment is safe clean and secure so you can feel completely relaxed here in peace and tranquility!Massage is extremely beneficial for healing of the body and mind so when you take out quality time to refresh and rejuvenate yourself you can give so much more to others!My massage is THERAPEUTIC ONLY!! Thank You for being respectful of that and not asking for extras!!I work seven days a week with very flexible hours so please call or text me at  show contact info and let's get to relaxing!Thank You for taking the time to read my ad and I really look forward to meeting you soon!
,https://montgomery.craigslist.org/thp/d/lus-acupressure-massage/6421225204.html,, ,,,,2017-12-12 22:51:15.204000,CL1, 
Sun mas,https://montgomery.craigslist.org/thp/d/sun-mas/6420838785.html,montgomery,2017-12-11 05:08:27,32.312900,-86.242100,east blvd at vaughn,2017-12-12 22:53:15.661000,CL1,"Mon-Sat 9am-7:30pmSun-11am-5pmDeep tissue,Swedish,Relaxation mMili-Mon and Sat -$FireFight-Fri-$Call 4aptText 4infoLic Info only in person"
,https://montgomery.craigslist.org/thp/d/wbest-asian-massagecall/6420405684.html,, ,,,,2017-12-12 22:55:16.254000,CL1, 
Tai Ji Acupressure and Massage Therapy (334-819-4189),https://montgomery.craigslist.org/thp/d/tai-ji-acupressure-and/6419141531.html,Montgomery,2017-12-09 14:48:45,32.359066,-86.145289,8876 Minnie Brown Road,2017-12-12 22:57:16.711000,CL1,"Tai Ji Acupressure specializes in acupressure and massage therapy that naturally heals and relieves pain and stimulates relaxation. We have well-trained, licensed massage therapists and provides the best professional massage therapy. We provide nice, private rooms with relaxation music.Our services include:Chinese Acupressure MassageHot Stone MassageDeep Tissue Massage"
GREAT CHINESE MASSAGE DEEP TISSUE IN MONTGOMERY/TALLASSEE,https://montgomery.craigslist.org/thp/d/great-chinese-massage-deep/6418375623.html,MONTGOMERY,2017-12-08 23:46:04,32.333448,-86.180229,"3459 MALCOLM DRIVE,",2017-12-12 22:59:17.270000,CL1,"---------PEARL MASSAGE --------- EXCELLENT ASIAN MASSEUSES---------Tel: show contact infoAddress:3459 MALCOLM DRIVE,MONTGOMERY AL.36116(5 minutes away from I-85)Business hours:10 am to 10 pm(7 days a week)Direction:From W I-85 take exit 9 then turn RIGHT WE ARE NEXT TO MAX BANK ,we are on the right. From E I-85 take exit 9 then turn LEFT. Full Body,  Swedish, Deep Tissue.  Hot Stone & shiatsu Massage, Reflexology  ShowerFoot massage 60 min = $30Body massage 60 min = $60By appointment(appreciated) or walk inLET US HELP YOU WITH YOUR   NECK PAIN  SHOULDER PAIN  BACK PAIN  Help your body and mind relax while improving your overall health! You will always leave with a smile! Give us a call and get ready to RELAX.. Call: show contact infoWe are BESIDE MAX BANK ON TAYLOR ROAD, easy to findGOOGLE PEARL MASSAGE    "
GREAT MASSAGE THERAPY DEEP TISSUE IN PRATTVILLE/MONTGOMERY,https://montgomery.craigslist.org/thp/d/great-massage-therapy-deep/6418372796.html,PRATTVILLE,2017-12-08 23:40:04,32.461507,-86.425388,503 greystone way suite e,2017-12-12 23:01:17.469000,CL1,"---------JUNE MASSAGE --------- EXCELLENT ASIAN MASSEUSES---------Tel: show contact infoAddress:503 Greystone way suite E, Prattville. AL. 36066 (5 minutes away from I-65)Business hours:10 am to 10 pm(7 days a week)Direction:From S I-65 take exit 179 then turn left when you see AUTOZONE then turn right ,we are on the right. From N I-65 take exit 179 then turn right.Private massage rooms, clean, quite and comfortable.Nice smoothing music in a calm enviroment will help you feel relaxed.Services include :Deep tissueSwedishShiatsuTraditional Chinese massageStone massage.Foot massage 60 min = $30Body massage 60 min = $60By appointment(appreciated) or walk inLET US HELP YOU WITH YOUR  NECK PAIN  SHOULDER PAIN  BACK PAIN Help your body and mind relax while improving your overall health!You will always leave with a smile! Give us a call and get ready to RELAX.. Call: show contact infoWe are facing to the post office of Prattville, easy to find.cross streethttps://www.yelp.com/biz/june-massage-prattville "
,https://montgomery.craigslist.org/thp/d/wbest-asian-massagecall/6414437104.html,, ,,,,2017-12-12 23:03:17.693000,CL1, 
Certified Massage Therapist,https://montgomery.craigslist.org/thp/d/certified-massage-therapist/6413312774.html,"Selma,Autaugaville,Prattville",2017-12-05 09:24:47,32.462500,-86.714900,Highway 14 West,2017-12-12 23:05:17.802000,CL1,"I have been a certified massage therapist for over 10 years, and love my work. I am new to the area and excited to continue my work, and share my gift of massage. I am willing to work with you on pricing depending on how close you are to me.  show contact info. My preferred method of communication is texting, but feel free to call anytime. I mainly work doing out-call, which means I will come to you. I can arrange in-call if that works better for you.    "
❤❤Grand Opening Oasis Massage ❤❤ 3345215388,https://auburn.craigslist.org/thp/d/grand-opening-oasis-massage/6422790042.html,Auburn,2017-12-12 13:12:08,32.609014,-85.467371,715 east glenn Ave suite 101,2017-12-12 23:07:17.976000,CL1,Best Asian Masseuse!!Professional Sweet Asian StaffSuper Clean and Cozy Private RoomsAmazing Price!! Come and Try!!Real Experienced Asian Magic Hands!!!!!Deep TissueSwedish MassageOpen 7 days a week 9:30am-9:30pm715 East Glenn Ave Suite 101 Auburn AL 36830Call  show contact info
❤❤Grand Opening Oasis Massage ❤❤ 3345215388,https://auburn.craigslist.org/thp/d/grand-opening-oasis-massage/6417553605.html,Auburn,2017-12-08 11:32:22,32.609014,-85.467371,715 east glenn Ave suite 101,2017-12-12 23:09:18.142000,CL1,Best Asian Masseuse!!Professional Sweet Asian StaffSuper Clean and Cozy Private RoomsAmazing Price!! Come and Try!!Real Experienced Asian Magic Hands!!!!!Deep TissueSwedish MassageOpen 7 days a week 9:30am-9:30pm715 East Glenn Ave Suite 101 Auburn AL 36830Call  show contact info
